# sfxindex format=2 rules=2 utoc_fingerprint=a9cd4a27439dc777 pak_index_hash=4ba2bb49b3e5820e3f1643ecd1b0fa42bcb71c19 events=1218 wems=5699 media_refs=6666
tab	group	event_path	wem_id	source_wav	flags	length_ms
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	266123699	vox_breathstate_medium_khajiit_female_03.wav		1252
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	279466503	vox_breathstate_drowning_khajiit_male_01.wav		2262
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	282774155	vox_breathstate_light_breton_male_01.wav		401
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	300575256	vox_breathstate_light_breton_female_04.wav		322
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	304781467	vox_breathstate_light_imperial_female_02.wav		1071
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	309556996	vox_breathstate_drowning_breton_male_03.wav		1301
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	315815267	vox_breathstate_drowning_redguard_male_02.wav		1470
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	320652211	vox_breathstate_heavy_imperial_male_01.wav		972
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	330530203	vox_breathstate_medium_imperial_female_02.wav		1118
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	336799381	vox_breathstate_drowning_imperial_female_02.wav		2156
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	338993792	vox_breathstate_light_highelf_female_01.wav		331
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	344299093	vox_breathstate_drowning_nord_female_03.wav		1657
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	345814491	vox_breathstate_heavy_khajiit_male_06.wav		794
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	357776309	vox_breathstate_light_nord_male_01.wav		319
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	358292347	vox_breathstate_medium_khajiit_male_04.wav		617
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	358741125	vox_breathstate_drowning_imperial_male_01.wav		1718
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	364791647	vox_breathstate_heavy_imperial_male_03.wav		1678
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	366663585	vox_breathstate_light_imperial_female_03.wav		794
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	370250601	vox_breathstate_drowning_redguard_male_03.wav		1666
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	376238636	vox_breathstate_light_redguard_female_01.wav		241
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	381411313	vox_breathstate_heavy_redguard_female_02.wav		898
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	383741064	vox_breathstate_medium_highelf_female_02.wav		540
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	385319574	vox_breathstate_heavy_imperial_female_03.wav		1678
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	405641808	vox_breathstate_medium_imperial_male_03.wav		1105
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	405946683	vox_breathstate_drowning_khajiit_female_02.wav		1857
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	419302176	vox_breathstate_drowning_imperial_female_03.wav		2875
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	420628175	vox_breathstate_light_redguard_male_04.wav		272
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	424643798	vox_breathstate_heavy_highelf_female_01.wav		1296
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	425887343	vox_breathstate_drowning_khajiit_male_04.wav		2140
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	429067428	vox_breathstate_medium_breton_female_06.wav		250
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	429155734	vox_breathstate_drowning_imperial_male_02.wav		2150
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	430855617	vox_breathstate_heavy_khajiit_male_02.wav		501
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	438635499	vox_breathstate_medium_nord_male_05.wav		343
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	443786833	vox_breathstate_medium_highelf_male_03.wav		540
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	446604311	vox_breathstate_heavy_khajiit_male_03.wav		760
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	452772136	vox_breathstate_drowning_highelf_female_01.wav		2601
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	453793418	vox_breathstate_heavy_nord_male_02.wav		417
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	456019623	vox_breathstate_medium_khajiit_female_02.wav		564
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	458458433	vox_breathstate_medium_breton_male_03.wav		466
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	495507187	vox_breathstate_medium_highelf_male_02.wav		713
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	497019825	vox_breathstate_medium_redguard_male_03.wav		252
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	503879721	vox_breathstate_medium_highelf_female_01.wav		713
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	507862384	vox_breathstate_medium_breton_male_05.wav		356
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	510875293	vox_breathstate_medium_imperial_male_01.wav		826
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	510896410	vox_breathstate_heavy_breton_female_02.wav		361
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	511709816	vox_breathstate_light_redguard_male_03.wav		149
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	513161145	vox_breathstate_medium_nord_female_01.wav		417
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	518382060	vox_breathstate_light_redguard_female_04.wav		272
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	534495481	vox_breathstate_drowning_nord_male_03.wav		1465
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	551963280	vox_breathstate_medium_imperial_female_01.wav		1105
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	553412729	vox_breathstate_heavy_redguard_male_03.wav		1096
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	555276429	vox_breathstate_light_redguard_female_03.wav		149
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	560356531	vox_breathstate_drowning_redguard_female_02.wav		1474
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	560762290	vox_breathstate_heavy_breton_male_01.wav		362
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	564467404	vox_breathstate_light_highelf_female_02.wav		296
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	565780800	vox_breathstate_medium_breton_male_06.wav		250
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	570967661	vox_breathstate_light_breton_male_03.wav		383
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	571455806	vox_breathstate_light_highelf_male_02.wav		331
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	576972134	vox_breathstate_medium_nord_female_03.wav		454
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	579394330	vox_breathstate_light_nord_male_04.wav		340
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	579735906	vox_breathstate_drowning_breton_male_04.wav		1979
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	595234167	vox_breathstate_light_highelf_male_01.wav		380
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	600872066	vox_breathstate_heavy_highelf_male_03.wav		622
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	603628560	vox_breathstate_light_highelf_male_04.wav		296
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	605116662	vox_breathstate_heavy_nord_female_04.wav		343
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	605933660	vox_breathstate_medium_khajiit_female_01.wav		699
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	608861771	vox_breathstate_light_redguard_male_02.wav		198
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	613498127	vox_breathstate_medium_nord_male_01.wav		405
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	615440461	vox_breathstate_light_breton_female_02.wav		261
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	628561265	vox_breathstate_heavy_redguard_male_04.wav		915
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	644535065	vox_breathstate_light_breton_male_04.wav		322
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	652465305	vox_breathstate_drowning_breton_female_02.wav		1520
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	654324824	vox_breathstate_drowning_imperial_male_03.wav		2906
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	661304730	vox_breathstate_heavy_nord_male_03.wav		896
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	680826053	vox_breathstate_medium_nord_male_04.wav		417
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	681531400	vox_breathstate_medium_breton_male_01.wav		662
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	689672228	vox_breathstate_heavy_imperial_female_01.wav		972
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	737652990	vox_breathstate_heavy_nord_female_02.wav		417
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	738140849	vox_breathstate_drowning_redguard_male_01.wav		2077
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	739157920	vox_breathstate_drowning_khajiit_female_04.wav		1988
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	744648313	vox_breathstate_medium_redguard_female_01.wav		314
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	755509849	vox_breathstate_drowning_highelf_male_02.wav		2972
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	756317206	vox_breathstate_heavy_nord_female_03.wav		896
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	761896958	vox_breathstate_light_imperial_male_03.wav		794
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	762059276	vox_breathstate_heavy_khajiit_female_07.wav		559
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	771559767	vox_breathstate_medium_nord_male_02.wav		454
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	776859584	vox_breathstate_light_imperial_female_01.wav		860
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	779705840	vox_breathstate_medium_redguard_female_03.wav		252
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	785032143	vox_breathstate_heavy_nord_female_01.wav		608
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	789076695	vox_breathstate_medium_breton_female_02.wav		576
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	793104466	vox_breathstate_heavy_redguard_male_02.wav		898
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	802303817	vox_breathstate_drowning_breton_male_01.wav		1382
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	810561872	vox_breathstate_medium_breton_male_04.wav		392
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	813842344	vox_breathstate_light_redguard_female_05.wav		272
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	817100982	vox_breathstate_drowning_khajiit_male_02.wav		1945
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	820770608	vox_breathstate_heavy_nord_male_04.wav		343
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	823551530	vox_breathstate_heavy_khajiit_male_04.wav		535
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	825942279	vox_breathstate_medium_highelf_male_01.wav		380
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	841806795	vox_breathstate_heavy_breton_female_01.wav		362
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	843674543	vox_breathstate_heavy_khajiit_female_03.wav		760
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	847246560	vox_breathstate_heavy_khajiit_female_05.wav		501
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	850569565	vox_breathstate_light_khajiit_male_01.wav		831
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	851007782	vox_breathstate_drowning_khajiit_male_03.wav		1848
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	862025101	vox_breathstate_heavy_khajiit_male_05.wav		501
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	863485438	vox_breathstate_light_breton_female_01.wav		401
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	864117066	vox_breathstate_heavy_highelf_male_01.wav		1296
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	865944050	vox_breathstate_light_khajiit_male_02.wav		1124
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	869585789	vox_breathstate_medium_khajiit_male_05.wav		601
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	890065817	vox_breathstate_medium_breton_male_02.wav		576
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	895991742	vox_breathstate_heavy_breton_male_03.wav		254
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	898132369	vox_breathstate_light_imperial_male_02.wav		1071
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	903113493	vox_breathstate_medium_breton_female_05.wav		356
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	916728963	vox_breathstate_light_nord_male_03.wav		409
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	917159089	vox_breathstate_light_breton_male_02.wav		261
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	917999013	vox_breathstate_medium_breton_female_01.wav		662
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	925891026	vox_breathstate_medium_imperial_male_04.wav		1118
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	944833361	vox_breathstate_light_highelf_male_05.wav		189
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	946849997	vox_breathstate_light_khajiit_male_03.wav		926
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	972393170	vox_breathstate_light_khajiit_female_01.wav		831
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	974309058	vox_breathstate_heavy_breton_male_02.wav		361
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	982830325	vox_breathstate_heavy_nord_male_01.wav		608
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	985887243	vox_breathstate_heavy_redguard_male_01.wav		479
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	995485001	vox_breathstate_medium_highelf_male_04.wav		409
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1001773454	vox_breathstate_drowning_breton_female_01.wav		1641
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1017379306	vox_breathstate_light_nord_male_05.wav		392
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1018196276	vox_breathstate_light_khajiit_female_04.wav		797
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1024626065	vox_breathstate_heavy_highelf_female_03.wav		622
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1025824424	vox_breathstate_light_nord_female_01.wav		319
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1028076027	vox_breathstate_medium_imperial_male_02.wav		1508
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1029179510	vox_breathstate_light_khajiit_female_03.wav		926
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1034685200	vox_breathstate_drowning_nord_male_02.wav		1762
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1040539428	vox_breathstate_drowning_nord_male_01.wav		1278
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1041971671	vox_breathstate_heavy_imperial_female_04.wav		1289
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1043535302	vox_breathstate_heavy_imperial_male_04.wav		1289
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1043743041	vox_breathstate_light_redguard_male_05.wav		272
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1046246573	vox_breathstate_heavy_khajiit_male_07.wav		559
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1051579512	vox_breathstate_heavy_redguard_female_03.wav		1096
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1053381403	vox_breathstate_medium_breton_female_04.wav		392
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1058533428	vox_breathstate_light_redguard_female_02.wav		198
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1066899182	vox_breathstate_heavy_breton_female_03.wav		254
Player & NPC	Vocals	Character/Vocal/char_vox_breathstate_begin	1068187430	vox_breathstate_medium_khajiit_female_05.wav		601
Player & NPC	Vocals	Character/Vocal/char_vox_drowning	507371263	al_char_vox_drowning_2.wav		1488
Player & NPC	Vocals	Character/Vocal/char_vox_drowning	664639539	al_char_vox_drowning_3.wav		1656
Player & NPC	Vocals	Character/Vocal/char_vox_drowning	873337337	al_char_vox_drowning_1.wav		1360
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	6134251	vox_fatigue_highelf_male_05.wav		3186
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	17025646	vox_fatigue_highelf_male_01.wav		4147
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	24837236	vox_fatigue_nord_male_02.wav		3806
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	87893884	vox_fatigue_nord_female_04.wav		4998
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	92100522	vox_fatigue_breton_male_03.wav		3046
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	104261746	vox_fatigue_highelf_male_03.wav		3967
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	104770715	vox_fatigue_redguard_female_03.wav		3663
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	128348297	vox_fatigue_breton_female_04.wav		2841
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	154391915	vox_fatigue_highelf_female_01.wav		4847
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	163454627	vox_fatigue_redguard_female_02.wav		3937
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	177211488	vox_fatigue_redguard_male_05.wav		3320
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	182534686	vox_fatigue_breton_male_04.wav		3576
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	184721284	vox_fatigue_breton_male_05.wav		3551
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	212668002	vox_fatigue_highelf_male_02.wav		3127
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	222383932	vox_fatigue_argonian_female_01.wav		2609
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	226529535	vox_fatigue_nord_male_03.wav		3225
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	227855920	vox_fatigue_imperial_male_01.wav		2918
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	243043825	vox_fatigue_breton_male_02.wav		2059
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	255485184	vox_fatigue_argonian_male_05.wav		3489
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	263970225	vox_fatigue_highelf_male_07.wav		2432
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	292891816	vox_fatigue_breton_female_01.wav		3868
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	303375215	vox_fatigue_nord_male_04.wav		3286
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	319748767	vox_fatigue_imperial_male_02.wav		3105
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	323998036	vox_fatigue_breton_female_01.wav		3868
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	324602334	vox_fatigue_breton_female_02.wav		2667
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	330160364	vox_fatigue_redguard_male_03.wav		2674
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	385665525	vox_fatigue_argonian_female_04.wav		2839
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	397767535	vox_fatigue_redguard_female_04.wav		3628
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	424381380	vox_fatigue_redguard_female_01.wav		3902
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	491778934	vox_fatigue_breton_female_03.wav		3318
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	500570886	vox_fatigue_argonian_female_05.wav		2529
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	506738175	vox_fatigue_highelf_male_06.wav		3988
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	507420061	vox_fatigue_imperial_male_03.wav		3156
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	571929296	vox_fatigue_argonian_male_03.wav		3355
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	598411840	vox_fatigue_redguard_male_02.wav		3012
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	633939795	vox_fatigue_highelf_female_03.wav		3517
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	638372165	vox_fatigue_highelf_male_04.wav		2726
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	644739629	vox_fatigue_breton_male_01.wav		2710
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	701560432	vox_fatigue_nord_female_02.wav		4005
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	786965420	vox_fatigue_argonian_female_03.wav		2577
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	823943568	vox_fatigue_highelf_female_02.wav		3999
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	843342018	vox_fatigue_nord_male_01.wav		3951
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	860902839	vox_fatigue_imperial_male_04.wav		2609
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	898004618	vox_fatigue_argonian_male_01.wav		2521
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	903167134	vox_fatigue_argonian_male_02.wav		2601
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	931934060	vox_fatigue_nord_female_01.wav		4074
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	941738927	vox_fatigue_argonian_male_04.wav		2891
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	971402448	vox_fatigue_redguard_male_01.wav		3081
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	1021520830	vox_fatigue_redguard_male_04.wav		3457
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	1022402683	vox_fatigue_nord_female_03.wav		4017
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	1030228781	vox_fatigue_highelf_female_04.wav		4192
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	1049965369	vox_fatigue_argonian_female_02.wav		2432
Player & NPC	Vocals	Character/Vocal/char_vox_fatigue	1053520521	vox_fatigue_imperial_male_05.wav		2918
Player & NPC	Vocals	Character/Vocal/char_vox_female_gasp	5838103	al_char_vox_female_gasp_1.wav		1224
Player & NPC	Vocals	Character/Vocal/char_vox_female_gasp	300231049	al_char_vox_female_gasp_3.wav		1895
Player & NPC	Vocals	Character/Vocal/char_vox_female_gasp	569934312	al_char_vox_female_gasp_2.wav		1892
Player & NPC	Vocals	Character/Vocal/char_vox_female_gasp	981748181	al_char_vox_female_gasp_4.wav		1442
Player & NPC	Vocals	Character/Vocal/char_vox_female_scream	309306991	al_char_vox_female_scream.wav		5702
Player & NPC	Vocals	Character/Vocal/char_vox_male_gasp	293218215	al_char_vox_male_gasp_1.wav		1613
Player & NPC	Vocals	Character/Vocal/char_vox_male_gasp	501780711	al_char_vox_male_gasp_4.wav		1028
Player & NPC	Vocals	Character/Vocal/char_vox_male_gasp	749364619	al_char_vox_male_gasp_3.wav		2357
Player & NPC	Vocals	Character/Vocal/char_vox_male_gasp	818635824	al_char_vox_male_gasp_2.wav		2133
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	23175198	nord_m_generic_hit_00038ee5_1.wav	localised	1436
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	101313121	redguard_f_generic_hit_00028ab0_1.wav	localised	574
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	121082020	imperial_m_generic_hit_00028ab0_1.wav	localised	470
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	141620085	high_elf_m_generic_hit_00028aae_1.wav	localised	600
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	297924007	nord_m_generic_hit_00028aae_1.wav	localised	600
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	342931703	nord_f_generic_hit_00023e40_1.wav	localised	653
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	348188333	high_elf_f_generic_hit_00028ab0_1.wav	localised	470
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	389483540	high_elf_m_generic_hit_0002398c_1.wav	localised	548
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	430243673	argonian_f_generic_hit_00023798_1.wav	localised	835
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	434141800	nord_f_generic_hit_0002379c_1.wav	localised	679
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	507701925	imperial_f_generic_hit_0002379c_1.wav	localised	391
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	533610722	argonian_f_generic_hit_00038ee5_1.wav	localised	705
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	620088903	imperial_f_generic_hit_00028ab0_1.wav	localised	365
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	709665009	breton_m_generic_hit_00028ab0_1.wav	localised	313
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	709980291	high_elf_f_generic_hit_0002379c_1.wav	localised	600
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	771250023	breton_m_generic_hit_0002379c_1.wav	localised	417
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	832623792	imperial_m_generic_hit_0002379c_1.wav	localised	522
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	961054072	argonian_m_generic_hit_00038ee5_1.wav	localised	1828
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	1000358390	redguard_m_generic_hit_00028ab0_1.wav	localised	705
Player & NPC	Vocals	Character/Vocal/char_vox_stagger	1010681304	argonian_m_generic_hit_00038ee6_1.wav	localised	914
Player & NPC	Vocals	Character/Vocal/char_vox_stagger_knightsoforder	51936784	imperial_m_senqdgeneric_hit_000825a0_1.wav	localised	1227
Player & NPC	Vocals	Character/Vocal/char_vox_stagger_knightsoforder	176407980	imperial_m_senqdgeneric_hit_000825a1_1.wav	localised	1332
Player & NPC	Vocals	Character/Vocal/char_vox_stagger_knightsoforder	199237484	high_elf_m_senqdgeneric_hit_000825a0_1.wav	localised	1567
Player & NPC	Vocals	Character/Vocal/char_vox_stagger_knightsoforder	329167722	imperial_m_senqdgeneric_hit_00061c7c_1.wav	localised	1201
Player & NPC	Vocals	Character/Vocal/char_vox_stagger_knightsoforder	343519884	high_elf_m_senqdgeneric_hit_00061c7c_1.wav	localised	1201
